AppID,Genres,total_review_num,total_pos_num,total_neg_num
1564660,"Indie,Strategy,Early Access",0,0,0
1563100,"Action,Indie",1,0,1
1853200,"Action,Indie",742,713,29
1953220,"Indie,Strategy",2,1,1
1094250,"Action,Adventure,Indie,RPG,Strategy,Early Access",55,53,2
536660,"Action,Adventure,Indie,Simulation,Early Access",74,29,45
362920,Adventure,37,11,26
1113940,Indie,15,14,1
915760,"Action,Indie",0,0,0
1682030,"Action,Adventure,Indie",2,2,0
416840,Indie,1,0,1
529130,"Casual,Indie,RPG,Strategy",48,31,17
1730670,"Casual,Indie",3,2,1
1535270,Casual,2,2,0
1836310,"Action,Adventure,Indie",0,0,0
1945980,"Action,Adventure,Indie",16,10,6
836440,"Sexual Content,Nudity,Adventure,Free to Play,Indie,RPG",0,0,0
796580,Casual,0,0,0
1830050,"Action,Casual,Indie",2,1,1
691680,"Casual,Indie,Early Access",2,2,0
1798310,Indie,0,0,0
2058120,"Casual,Indie",7,3,4
399670,"Indie,Simulation",1738,1511,227
1410110,"Action,Casual,Free to Play,Early Access",0,0,0
1841060,"Adventure,Casual,Indie",0,0,0
584170,"Casual,Free to Play,Indie",0,0,0
559210,"Adventure,Indie,RPG",2535,2482,53
227160,"Action,Indie,Simulation",1188,203,985
1331390,"Casual,Indie,Early Access",1,1,0
816490,"Casual,Indie",257,228,29
1576880,"Action,Free to Play",0,0,0
1527910,"Action,Free to Play,Indie,Simulation,Strategy,Early Access",0,0,0
1876060,"Action,Indie,Early Access",0,0,0
336230,Indie,7,6,1
1029160,"Adventure,Indie,Strategy",6,5,1
1315070,"Action,Casual,Free to Play,Early Access",0,0,0
1353870,"Action,Casual,Indie",1,0,1
975710,"Adventure,Casual,Indie",1,1,0
980940,"Casual,Simulation,Early Access",475,362,113
800510,"Action,Casual,Indie",6,4,2
1094010,"Action,Adventure,Free to Play,Massively Multiplayer,RPG",0,0,0
1692900,"Action,Indie,Simulation",2,0,2
1730160,"Casual,Indie",2,2,0
34282,Action,9,9,0
714820,"Casual,Indie",14,11,3
1794300,"Action,Indie",16,16,0
1297010,"Action,Adventure,Casual,Indie",15,12,3
40800,Indie,10671,10068,603
371450,"Casual,Indie",112,82,30
2023330,"Action,Indie",4,4,0
1870170,"Action,Adventure,Indie",2,1,1
627690,"Action,Adventure,Free to Play,Indie,Strategy",23,20,3
1348390,Simulation,140,113,27
1436280,"Action,Early Access",2,1,1
1312000,"Casual,Indie",1,1,0
1815550,"Casual,Indie",0,0,0
42920,Strategy,58,23,35
959540,"Adventure,Casual,Indie",4,2,2
1167650,"Casual,Indie",1,0,1
939250,"Adventure,Casual,Indie,RPG,Strategy,Early Access",0,0,0
1600180,Casual,1,1,0
1941400,"Action,Casual,Indie,Racing,Simulation,Strategy",11,9,2
305490,"Adventure,Casual,Indie,Simulation",20,15,5
488360,"Action,Adventure,Simulation",24,10,14
682280,"Casual,Indie",2,2,0
648070,"Violent,Gore,Action,Adventure,Indie,Massively Multiplayer",6,1,5
1875470,Action,2,2,0
810590,"Action,Adventure,Indie,Simulation",13,10,3
791320,"Adventure,Indie",9,5,4
1598810,"Casual,Indie,Simulation",11,11,0
1012390,"Action,Casual,Indie,Strategy",0,0,0
1029650,"Adventure,Indie,RPG",65,65,0
738030,Indie,2,2,0
764630,"Action,Casual,Indie",0,0,0
992990,"Action,Adventure,Indie,Early Access",13,13,0
962070,"Action,Casual,Indie",0,0,0
1365620,"Casual,Indie,Simulation",6,4,2
690610,"Adventure,Free to Play,Indie",1,0,1
905510,"Adventure,Casual,Indie",3,3,0
1710810,"Action,Indie",14,14,0
1386980,"Action,Adventure,Indie,Simulation",32,14,18
539750,"Casual,Indie,Strategy",45,29,16
1601680,"Adventure,RPG,Simulation",406,401,5
1753690,"Adventure,Indie,RPG,Strategy",0,0,0
863230,"Action,Indie,Early Access",28,25,3
1059370,"Action,Casual,Indie",4,4,0
1615560,"Action,Indie",0,0,0
1527140,"Indie,Utilities",0,0,0
661700,"Adventure,Free to Play",0,0,0
486940,"Simulation,Sports",5,5,0
778860,"Casual,Indie",14,12,2
876850,"Adventure,Casual,Indie,RPG,Strategy",3,3,0
482390,"Casual,Indie",2,2,0
676320,"Casual,Indie",2,1,1
1684220,"Action,Indie",3,2,1
946360,"Casual,Indie,Strategy",0,0,0
513330,"Indie,Simulation,Strategy,Early Access",100,40,60
1179010,"Action,Casual,Free to Play,Simulation,Strategy",0,0,0
1367380,RPG,0,0,0
1034120,"Adventure,Casual,Indie,RPG,Simulation,Sports,Strategy",5,3,2
1713530,Strategy,4,2,2
736430,"Action,Adventure,Indie",5,1,4
699510,"Adventure,Casual,Indie",1,0,1
1100180,"Action,Indie",25,24,1
959000,"Adventure,Indie",100,93,7
731180,"Action,Casual,Free to Play,Indie",0,0,0
1481960,Adventure,5,4,1
376410,"Adventure,Indie,RPG,Strategy",26,12,14
723110,"Action,Indie",11,7,4
226620,"Adventure,Casual,Indie,RPG,Strategy",697,606,91
1108750,"Action,Adventure,Indie",40,33,7
788040,"Action,Casual,Indie",0,0,0
1768790,"Action,Indie,Strategy",3,3,0
1471220,"Action,Adventure,Indie",0,0,0
699080,"Adventure,Casual,Indie,Simulation",46,39,7
1068120,"Action,Adventure,Indie",0,0,0
1153040,"Adventure,Indie",4,2,2
1658770,Strategy,1,1,0
1061420,RPG,1,1,0
363180,"Casual,Indie,Strategy",6,4,2
843620,Casual,0,0,0
1384350,"Action,Casual,Indie,Sports",12,10,2
618570,"Action,Adventure,Casual,Indie,Simulation",8,7,1
110600,"Action,Indie",16,12,4
1172470,"Action,Adventure,Free to Play",764,677,87
1471460,"Action,Indie,Early Access",7,7,0
1284700,"Adventure,Casual,Indie",2,1,1
841600,"Action,Adventure,Indie,Early Access",60,57,3
1671180,"Action,Casual,Indie,Strategy",10,10,0
2061060,"Action,Adventure,Casual",1,1,0
1299120,"Casual,RPG",537,514,23
1303170,"Racing,Simulation,Early Access",2,1,1
773530,"Casual,Indie,Strategy",6,6,0
1430100,"Indie,RPG",0,0,0
1514160,"Adventure,Casual,Indie",0,0,0
404730,"Adventure,Indie,RPG,Strategy",950,829,121
945490,"Indie,Strategy",1,1,0
1674730,"Photo Editing,Utilities",1,1,0
301260,"Casual,Simulation,Strategy",8,7,1
1866870,"Action,Casual,Indie,Sports",0,0,0
510710,"Casual,Indie,Strategy",1,0,1
924310,"Action,Indie,Sports",12,9,3
1273430,"Action,Indie",2,1,1
556680,"Action,Indie,Simulation,Early Access",5,1,4
910850,Simulation,1,0,1
1343450,"Casual,Indie",1,1,0
1271620,Action,5,3,2
1492290,"Casual,Indie",2,2,0
1433770,Casual,0,0,0
1804390,"Adventure,Casual,Indie,Strategy",0,0,0
1091350,"Action,Casual,Racing",0,0,0
1836500,"Casual,Indie",0,0,0
813360,"Adventure,RPG",0,0,0
846220,"Adventure,Casual,Indie",2,2,0
223750,"Free to Play,Simulation",266,236,30
1845880,"Casual,Indie",9,9,0
291170,"Casual,Indie,Strategy",64,42,22
1162730,"Casual,Indie",3,0,3
236490,"Action,Indie",19,12,7
1418650,"Action,Indie",0,0,0
1011320,"Action,Indie,Strategy",1,1,0
1895130,"Action,Adventure,Massively Multiplayer,RPG",0,0,0
1002510,"Casual,Indie",17,17,0
346940,"Adventure,Indie,RPG,Strategy",2372,2055,317
40420,"Casual,Indie",73,52,21
1526480,"Casual,Simulation",0,0,0
1914950,"Free to Play,Indie,RPG,Early Access",0,0,0
288790,Adventure,67,35,32
434970,"Action,Indie",2,1,1
1073890,"Action,Free to Play",0,0,0
1811750,Indie,10,2,8
283620,"Casual,Indie,Simulation",370,286,84
1152410,"Casual,Indie",15,13,2
350970,"Action,Adventure,Indie",81,73,8
1582850,"Action,Adventure,Free to Play,Indie",0,0,0
308560,"Adventure,Indie",20,15,5
1807610,"Indie,Strategy",10,10,0
1504570,"Action,Adventure,Indie,RPG,Strategy,Early Access",155,106,49
418650,Action,2175,2075,100
1064920,"Casual,Indie",0,0,0
1088040,"Casual,Indie,Simulation,Sports,Strategy",8,5,3
1418160,"Adventure,Casual,Indie,Strategy",204,182,22
1128420,Casual,2,2,0
313740,Indie,3235,2400,835
960820,"Casual,Indie",2,2,0
1515820,"Adventure,Casual,RPG",5,5,0
237760,"Action,Indie",66,63,3
1022480,"Action,Adventure",60,50,10
532080,"Action,Adventure,Free to Play,Early Access",2,1,1
415780,"Action,Casual,Indie",15,15,0
1166990,"Casual,Indie,Massively Multiplayer,Early Access",72,70,2
407420,"Action,Adventure,Casual,Indie,Simulation",326,154,172
391280,"Adventure,Indie,RPG,Simulation,Strategy",155,95,60
1371730,"Adventure,Indie",1,0,1
471770,"Action,Adventure,Indie",7,5,2
461830,"Adventure,Indie",2,2,0
1376590,"Adventure,Casual,Indie",0,0,0
990840,"Casual,Indie",6,3,3
1788730,Strategy,0,0,0
1412580,"Action,Adventure,Casual,Indie",6,5,1
889280,"Adventure,Indie",29,25,4
1277310,"Free to Play,Indie",0,0,0
1600600,"Adventure,Indie,Simulation",4,0,4
1302460,"Action,Adventure,Free to Play,Indie",0,0,0
869840,"Adventure,Indie",7,6,1
438490,"Action,RPG",1586,1362,224
1187250,"Action,Indie,Strategy",1,1,0
1541450,Indie,0,0,0
656070,"Action,Free to Play,Indie",0,0,0
1495080,Casual,3,3,0
406930,"Action,Casual,Indie",4,2,2
855010,Strategy,0,0,0
312540,"Action,Adventure,RPG",474,425,49
1028340,"Indie,Sports",8,7,1
368570,Indie,72,62,10
270880,"Indie,Simulation",48039,46712,1327
1671200,"Action,Adventure,Free to Play,RPG",0,0,0
959410,"Adventure,Indie,RPG",68,65,3
1273250,"Action,Casual,Indie",63,61,2
913440,Casual,7,6,1
959050,"Action,Adventure,Casual,Indie,Simulation",25,23,2
991230,"Indie,Racing",13,6,7
1580640,"Adventure,Casual,Indie,Strategy",2,1,1
1808860,"Casual,Indie",2,2,0
1338130,"Action,Adventure,Indie",12,10,2
589220,"Action,Adventure,Indie",10,9,1
993750,Indie,7,1,6
903790,"Indie,Strategy",0,0,0
1508980,"Casual,Simulation,Strategy",14,14,0
1208040,"Casual,Indie",0,0,0
408920,"Adventure,Indie,RPG",55,36,19
1217510,"Casual,Free to Play,Strategy",0,0,0
1417190,"Casual,Indie",4,2,2
1386330,"Casual,Indie",3,1,2
1776860,"Casual,Indie",1,1,0
1227000,Indie,10,4,6
1285820,"Casual,Indie",0,0,0
394960,"Action,Adventure,Early Access",2,2,0
747110,"Action,Casual,Indie",0,0,0
733990,"Casual,Simulation",1105,1019,86
1998840,Action,1,1,0
704760,"Action,Indie",8,7,1
528460,"Adventure,Indie,Massively Multiplayer,RPG",99,65,34
1457490,"Casual,Free to Play",0,0,0
12670,Simulation,5,2,3
765860,Adventure,8,7,1
1514580,"Action,Adventure,Indie,Strategy",1,1,0
1431040,"Casual,Sports",34,25,9
1579590,"Action,Adventure,Indie",3,2,1
1553850,"Action,Casual,Indie",0,0,0
1875560,"Adventure,Indie",11,9,2
1143810,"Action,Adventure,Indie,RPG,Early Access",419,365,54
1321220,"Adventure,Casual,Simulation",4,0,4
1500750,"Adventure,Casual,Indie",2,1,1
1819900,"Action,Casual,Indie",0,0,0
1433070,"Adventure,Casual,Indie",0,0,0
45750,"Action,Adventure",1301,876,425
850710,"Action,Casual,Indie,RPG,Simulation,Sports,Strategy",0,0,0
821860,"Action,Casual,Indie",3,1,2
1836970,"Adventure,Casual,Free to Play,Indie,RPG",0,0,0
577850,Simulation,22,18,4
1715970,"Action,Adventure,RPG,Simulation,Early Access",14,5,9
1008000,"Adventure,Free to Play,Indie,Massively Multiplayer,RPG",0,0,0
1006920,"Casual,Indie",4,3,1
1011310,"Action,Indie",0,0,0
536950,"Free to Play,Massively Multiplayer",0,0,0
1669350,"Action,Indie",15,14,1
1436810,"Adventure,Indie",56,51,5
2050890,"Action,Indie",0,0,0
1280780,"Simulation,Strategy",1356,1053,303
994200,"Action,Adventure,Free to Play,Massively Multiplayer",11,9,2
1148680,Strategy,1,1,0
1347390,"Casual,Indie,Racing,Sports",0,0,0
460630,"Action,Indie",56,52,4
562050,"Casual,Indie",19,5,14
613880,Simulation,545,298,247
371710,"Casual,Indie,Simulation,Strategy",40,10,30
1959400,"Action,Adventure,Indie",1,0,1
1420080,"Action,RPG",27,21,6
38160,Casual,1,1,0
1283430,"Action,Early Access",0,0,0
703000,RPG,1,1,0
1071220,"Adventure,Casual,Indie,RPG",59,53,6
536430,"Adventure,Indie",15,13,2
742990,"Free to Play,Strategy",0,0,0
1000040,"Action,Casual,Indie,Simulation",0,0,0
380990,"Action,Indie",29,11,18
565080,"Adventure,Casual,Free to Play,Indie,RPG,Simulation,Strategy",0,0,0
377010,Education,0,0,0
1630760,"Casual,Indie,Racing",1,1,0
612440,"Casual,Free to Play",0,0,0
327980,RPG,26,24,2
266330,"Action,Indie",29,13,16
1436990,"Casual,RPG,Strategy,Early Access",93,73,20
654710,"Action,Adventure,Indie",13,5,8
873250,"Indie,RPG",0,0,0
868570,"Adventure,Indie",22,13,9
1571600,"Adventure,Casual",12,12,0
1605190,"Casual,Indie,Strategy",2,2,0
635900,"Action,Adventure,Indie",20,15,5
1789660,"Action,Adventure,Casual,Indie,RPG",11,10,1
1236700,"Action,Casual,Indie,RPG",105,97,8
590600,"Action,Casual,Indie,Simulation,Early Access",0,0,0
870010,"Indie,Strategy",2,0,2
1192610,"Action,Adventure,Indie,RPG,Simulation",197,160,37
457690,"Casual,Indie,Simulation",11,5,6
371120,"Adventure,Indie",29,16,13
1018950,"Action,Casual,Indie",0,0,0
1786280,Indie,1,1,0
910460,"Adventure,Indie",0,0,0
760520,Animation & Modeling,2,1,1
1251270,"Adventure,Indie,Strategy",0,0,0
226780,"Racing,Sports",54,25,29
251990,"Indie,RPG,Simulation,Strategy",4464,4248,216
1137770,"Animation & Modeling,Audio Production,Utilities,Video Production",4,1,3
543240,Adventure,127,95,32
1822490,"Casual,Indie",0,0,0
764180,"Indie,RPG",7,6,1
1534520,"Adventure,Casual,Indie,Simulation",17,17,0
854190,"Violent,Gore,Action,Adventure,Indie",23,15,8
1375850,"Casual,Indie",0,0,0
984610,"Indie,Simulation,Early Access",74,64,10
1342790,"Action,Massively Multiplayer,Early Access",208,147,61
1285940,"Adventure,Indie",3,2,1
1732210,"Adventure,Casual,Free to Play",0,0,0
1778110,Indie,1,1,0
1123730,"Casual,Indie,RPG",0,0,0
837780,"Casual,Indie,Simulation,Strategy",10,5,5
11370,"Adventure,Indie",130,68,62
1524690,"Casual,Indie,Strategy",19,19,0
1271280,"Indie,RPG,Strategy",619,585,34
898260,"Casual,Indie",12,12,0
426930,"Action,Indie,Early Access",31,24,7
499540,"Adventure,Indie",2,1,1
598620,"Casual,Indie",6,3,3
1102140,"Adventure,Casual,Indie",2,1,1
1143900,"Action,Adventure,Casual,Indie",8,3,5
606230,"Indie,RPG,Strategy",1000,784,216
1601260,"Action,Adventure,Indie,Simulation,Early Access",1,0,1
894090,"Adventure,Casual,Indie",0,0,0
1207390,"Action,Free to Play,Indie",0,0,0
1797590,Indie,2,2,0
508790,"Action,Indie",84,79,5
1084920,"Adventure,Casual",7,7,0
1146350,"Action,Adventure,Indie",0,0,0
654260,"Casual,Indie",5,5,0
828740,"Adventure,Indie",247,210,37
454680,"Violent,Action,Indie,Early Access",11,4,7
449040,"Free to Play,RPG",21,18,3
219830,"Action,Free to Play,Indie",1817,1484,333
1913550,"Action,Indie,Sports",0,0,0
1192500,"Casual,Indie",1,0,1
1554600,"Action,Adventure,Indie",33,25,8
1155230,Utilities,3,2,1
720030,"Adventure,Indie",174,151,23
1086140,"Casual,Indie",1,1,0
1535420,"Casual,Free to Play,Massively Multiplayer",0,0,0
415920,"Indie,RPG,Strategy",180,175,5
1507600,"Action,Adventure,Indie",9,6,3
240340,"Action,Adventure,Casual",75,62,13
1544810,Simulation,0,0,0
793030,"Action,Indie,Early Access",1,1,0
1514730,RPG,2,2,0
1487100,"Action,Adventure,Indie,RPG",3,2,1
726000,"Action,Indie,RPG,Simulation,Strategy",67,58,9
2010540,"Casual,Indie",2,1,1
1871390,"Animation & Modeling,Video Production,Early Access",0,0,0
651670,"Action,Indie,RPG,Simulation,Strategy",1137,950,187
987710,"Casual,Indie",8,8,0
951050,"Action,Adventure,Indie",2,2,0
1550630,"Action,Indie",3,3,0
1711530,"Adventure,RPG,Simulation,Strategy",1,1,0
1011420,"Casual,Indie,Simulation",31,19,12
1411460,"Action,Adventure,Indie,Early Access",5,5,0
680250,"Action,Indie,Early Access",1,1,0
1915740,"Adventure,Casual,Free to Play",1,1,0
1421410,"Free to Play,Indie,Strategy",0,0,0
1275660,"Action,Adventure,Casual,Indie",25,17,8
781520,"Action,Adventure,Casual,Indie,Simulation,Strategy",5,3,2
1559930,"Action,Adventure,Indie,Simulation",0,0,0
1479540,"Action,Indie",4,4,0
1854510,"Casual,Sports",1,1,0
1462560,"Action,Adventure,Casual,Indie",0,0,0
1314290,Casual,19,14,5
1753100,"Casual,Indie,RPG",0,0,0
1554970,"Action,Adventure,Indie,Early Access",39,28,11
612590,"Casual,Free to Play,Indie",0,0,0
700170,Free to Play,0,0,0
798590,"Action,Adventure,Casual,Indie,Simulation",67,29,38
718740,"Adventure,Indie,Racing",0,0,0
481950,"Adventure,Indie",5,5,0
113420,"Free to Play,Massively Multiplayer,RPG",26,10,16
714880,"Action,Adventure,Casual,Indie,Massively Multiplayer,Strategy",0,0,0
328550,"Indie,RPG",26,21,5
429430,"Action,Adventure,Indie,Early Access",3,2,1
1511130,Simulation,0,0,0
454540,"Free to Play,Indie,Massively Multiplayer,RPG,Simulation,Strategy",5,0,5
829260,"Action,Indie",19,16,3
1384990,"Adventure,Indie,RPG",0,0,0
1108020,Casual,0,0,0
781760,"Casual,Indie,Simulation,Strategy",11,6,5
988070,"Action,Indie",1,0,1
1222370,"Action,Adventure",2747,1989,758
533960,Indie,2,2,0
1152200,"Adventure,Casual,Indie",0,0,0
760640,"Indie,Simulation,Sports,Early Access",95,88,7
22380,"Action,RPG",103658,100288,3370
1678450,Indie,2,2,0
1475940,"Action,Casual,Indie",0,0,0
529780,"Adventure,Casual,Free to Play,Indie,Simulation",24,20,4
753090,Free to Play,0,0,0
499230,"Action,Indie,Early Access",47,35,12
1136240,"Free to Play,Indie,Strategy",0,0,0
450390,Free to Play,145,140,5
1907420,"Casual,Indie",11,10,1
1268840,"Action,Casual,Indie,Strategy,Early Access",0,0,0
1050910,"Action,Indie",0,0,0
403100,"Casual,Simulation,Strategy",17,14,3
1245930,"Action,Indie,RPG",4,3,1
1021260,"Casual,Indie",1,1,0
837720,"Indie,Strategy",2,2,0
1548540,"Action,Adventure,Casual,Indie,Simulation",12,9,3
463150,"Action,Indie",246,196,50
514700,"Adventure,Casual",56,44,12
1769630,"Adventure,Casual",11,8,3
1898570,"Action,Casual",0,0,0
1821150,"Casual,Indie",2,1,1
1572220,"Action,Casual,Indie",3,3,0
508710,"Casual,Indie",21,14,7
1347130,"Adventure,Casual,Indie,Racing",10,8,2
1689930,"Casual,Free to Play,Simulation,Sports",4,4,0
910540,"Adventure,Casual,Indie",6,4,2
514920,"Indie,Racing",380,317,63
1286030,"Casual,Indie",0,0,0
574180,"Action,Adventure,Indie,Massively Multiplayer,RPG,Simulation,Early Access",315,248,67
1680530,Indie,3,2,1
550600,"Action,Casual,Indie,Racing,Simulation",2,0,2
1492590,"Casual,Indie",5,3,2
1173870,"Action,Indie",23,22,1
1806430,Adventure,0,0,0
826170,"Action,Indie",3,3,0
643900,"Indie,RPG,Strategy",86,81,5
1222610,"Casual,Indie,Simulation",11,9,2
598030,"Action,Adventure,Indie",11,1,10
352950,"Action,Adventure,Indie",224,63,161
385800,"Casual,Indie",4697,4421,276
1305880,Casual,0,0,0
978460,"Adventure,Casual,Indie,RPG,Simulation",3037,2850,187
1287450,"Casual,Sports,Strategy",3,2,1
1125800,Casual,7,7,0
700520,"Action,Adventure,Indie",16,16,0
1154210,"Casual,Simulation",1,0,1
388010,"Casual,Indie,Strategy",4,3,1
1409190,"Adventure,Casual,Free to Play,Indie",0,0,0
681760,"Violent,Gore,Action,Adventure,Indie,Simulation",2,0,2
1755240,"Action,Indie,Early Access",0,0,0
842770,"Action,Indie",9,9,0
1409600,"Casual,Indie",0,0,0
1455650,"Action,Sports,Early Access",1,0,1
697930,"Action,Indie",14,8,6
1271260,"Adventure,Indie",33,32,1
859610,"Action,Indie",1,1,0
644670,"Violent,Action,Simulation,Early Access",109,67,42
710920,"Action,Adventure",2595,2252,343
1190000,"Racing,Simulation",6740,6451,289
1131750,"Indie,RPG,Simulation",45,42,3
1390340,"Action,Early Access",9,3,6
907190,"Action,Casual,Indie,Racing,Simulation,Sports,Early Access",4,4,0
1362830,"Action,Casual,Free to Play,Indie,Early Access",0,0,0
860590,"Action,Casual,Indie",5,5,0
1358430,"Strategy,Early Access",1,1,0
1617560,Strategy,1,1,0
1455840,"Casual,Indie,Simulation,Strategy",9038,8755,283
1228960,Casual,7,7,0
1124810,"Action,Adventure,Indie,Strategy",0,0,0
1253190,Action,216,173,43
1489600,"Action,Indie",39,35,4
1331530,"Adventure,Free to Play,Indie",0,0,0
1837980,Indie,0,0,0
1241700,"Adventure,Casual,Free to Play,Indie",0,0,0
566250,Action,2,1,1
1715840,"Action,Strategy",0,0,0
747230,"Simulation,Strategy",0,0,0
1571480,"Action,Adventure,Indie,RPG",1,1,0
951440,"Action,Adventure,Indie,Simulation,Early Access",2898,2535,363
1607570,"Casual,Indie",0,0,0
1577450,"Adventure,Free to Play,Indie",0,0,0
1237870,"Action,Indie",28,23,5
491060,"Action,Indie",19,16,3
216210,Adventure,48,28,20
867540,"Adventure,Indie,RPG",4,2,2
1245810,Indie,18,18,0
1361020,"Action,Indie,RPG,Strategy",7,7,0
464340,Adventure,783,366,417
1635550,"Action,Adventure,Casual,Indie,Racing,Simulation",0,0,0
1750740,"Indie,RPG,Strategy,Early Access",1,1,0
1147970,Adventure,90,74,16
912790,"Action,Adventure,Racing,RPG",3,2,1
17100,"Strategy,Simulation",245,203,42
554290,Adventure,45,42,3
485630,"Casual,Indie,Strategy",18,8,10
302750,"Casual,Indie,Strategy",40,39,1
708630,Adventure,4,0,4
948850,"Adventure,Free to Play,Massively Multiplayer,RPG,Strategy",0,0,0
1156200,"Casual,Indie,Sports",2,0,2
1569560,"Adventure,Indie",0,0,0
1213230,"Action,Adventure,Casual,Indie,Simulation",147,142,5
1627920,"Casual,Indie",0,0,0
581100,"Action,Adventure,Indie",5,4,1
789700,"Casual,Indie,Simulation,Early Access",2,1,1
1061090,"Action,Adventure,Indie",3288,3024,264
1171950,"Action,Adventure,Indie,RPG,Strategy",1,0,1
1340860,"Casual,Indie",0,0,0
500940,"Action,Casual,Indie",10,8,2
1579300,"Casual,Indie,Simulation",8,7,1
1672460,"Adventure,Casual,Indie",0,0,0
1444950,"Casual,Indie,Strategy",2,2,0
1112340,"Adventure,Indie",129,116,13
1418320,"Adventure,Casual,Indie",3,3,0
1021770,"Action,Indie",145,142,3
391210,"Action,Indie",1,1,0
420070,"Action,Adventure,Indie",54,33,21
1620920,"Adventure,Indie",6,6,0
1570330,"Casual,Indie,Early Access",54,44,10
922820,"Casual,Indie",5,4,1
1241500,"Action,Casual,Free to Play,Racing,Simulation,Sports",0,0,0
484390,"Action,Indie",9,9,0
494720,"Casual,Indie",199,187,12
1201770,Indie,0,0,0
503620,"Action,Indie,RPG",765,599,166
550200,"Action,Indie",2,2,0
1805040,"Action,Adventure,Indie",32,25,7
1102060,"Action,Indie,Early Access",4,3,1
856270,"Adventure,Indie",5,4,1
701970,"Adventure,Casual,Indie,RPG,Strategy",5,4,1
1114220,"RPG,Early Access",853,781,72
1787600,"Adventure,Indie",6,2,4
1899200,"Action,Casual,Indie,Early Access",4,4,0
